customer_id,total_revenue,total_profit,total_orders,total_quantity,first_order,last_order,lifetime_days,lifetime_months,avg_order_value,purchase_frequency,profit_margin,estimated_clv
CUST00560,27949.11,8531.82,3,9,2024-02-05,2025-01-20,350,11.5,9316.37,0.26,30.53,741.9
CUST00817,2892.62,740.58,1,3,2025-01-28,2025-01-28,0,0.0,2892.62,1.0,25.6,740.58
CUST01424,9273.71,3253.07,3,6,2024-05-23,2024-10-04,134,4.4,3091.24,0.68,35.08,739.33
CUST01301,21573.91,7089.65,3,7,2024-01-11,2024-10-29,292,9.59,7191.3,0.31,32.86,739.28
CUST00952,18983.38,6187.34,2,5,2024-09-28,2025-06-11,256,8.41,9491.69,0.24,32.59,735.71
CUST00780,24947.39,8378.83,3,11,2024-05-23,2025-05-07,349,11.47,8315.8,0.26,33.59,730.5
CUST01565,26253.91,7612.97,2,3,2024-07-31,2025-06-15,319,10.48,13126.96,0.19,29.0,726.43
CUST01271,30465.38,7242.18,2,6,2024-08-16,2025-06-16,304,9.99,15232.69,0.2,23.77,724.94
CUST01336,12810.6,2991.34,2,6,2024-02-11,2024-06-16,126,4.14,6405.3,0.48,23.35,722.55
CUST00928,38262.81,7807.72,3,13,2024-03-28,2025-02-20,329,10.81,12754.27,0.28,20.41,722.27
CUST00206,11166.83,2890.09,4,12,2025-02-27,2025-06-29,122,4.01,2791.71,1.0,25.88,720.72
CUST00112,19137.61,7101.26,3,10,2024-05-25,2025-03-21,300,9.86,6379.2,0.3,37.11,720.21
CUST01080,33402.3,10498.87,4,9,2024-01-18,2025-04-08,446,14.65,8350.58,0.27,31.43,716.65
CUST01449,13943.46,4235.86,2,2,2024-12-13,2025-06-12,181,5.95,6971.73,0.34,30.38,711.91
CUST01560,27688.3,6335.98,3,9,2024-04-24,2025-01-20,271,8.9,9229.43,0.34,22.88,711.91
CUST01455,45123.33,9942.82,3,10,2024-04-08,2025-06-09,427,14.03,15041.11,0.21,22.03,708.68
CUST00993,2330.56,705.26,1,1,2025-03-07,2025-03-07,0,0.0,2330.56,1.0,30.26,705.26
CUST01508,15799.6,6824.84,2,4,2024-04-06,2025-01-26,295,9.69,7899.8,0.21,43.2,704.32
CUST01405,15357.18,5270.23,2,9,2024-10-02,2025-05-18,228,7.49,7678.59,0.27,34.32,703.64
CUST00594,3663.11,701.52,1,1,2024-11-28,2024-11-28,0,0.0,3663.11,1.0,19.15,701.52
CUST01524,27085.48,6912.76,2,8,2024-07-12,2025-05-08,300,9.86,13542.74,0.2,25.52,701.09
CUST00727,23648.26,7131.47,4,9,2024-02-13,2024-12-19,310,10.18,5912.06,0.39,30.16,700.54
CUST01501,35062.56,10341.85,7,13,2024-03-08,2025-06-01,450,14.78,5008.94,0.47,29.5,699.72
CUST00180,19155.29,4344.94,2,6,2024-06-04,2024-12-10,189,6.21,9577.64,0.32,22.68,699.67
CUST01188,17601.52,5625.73,4,13,2024-05-31,2025-02-01,246,8.08,4400.38,0.5,31.96,696.25
CUST00657,27381.88,11793.04,3,9,2024-01-17,2025-06-17,517,16.98,9127.29,0.18,43.07,694.53
CUST00276,33974.56,6687.76,2,8,2024-03-28,2025-01-16,294,9.66,16987.28,0.21,19.68,692.31
CUST00991,25971.4,6001.08,2,5,2024-05-31,2025-02-19,264,8.67,12985.7,0.23,23.11,692.17
CUST01090,3141.76,691.39,1,1,2024-05-14,2024-05-14,0,0.0,3141.76,1.0,22.01,691.39
CUST00354,27307.01,9237.32,4,12,2024-01-09,2025-02-19,407,13.37,6826.75,0.3,33.83,690.9
CUST01468,25303.25,8255.19,3,5,2024-02-17,2025-02-16,365,11.99,8434.42,0.25,32.63,688.51
CUST00191,18476.3,8164.53,2,4,2024-06-05,2025-06-01,361,11.86,9238.15,0.17,44.19,688.41
CUST00961,20757.08,6203.01,2,5,2024-06-01,2025-03-03,275,9.03,10378.54,0.22,29.88,686.93
CUST00907,17425.88,5229.96,2,5,2024-07-14,2025-03-03,232,7.62,8712.94,0.26,30.01,686.35
CUST00538,30834.27,10261.31,4,13,2024-03-20,2025-06-19,456,14.98,7708.57,0.27,33.28,685.0
CUST01270,22471.29,6180.58,5,15,2024-09-15,2025-06-17,275,9.03,4494.26,0.55,27.5,684.45
CUST01436,30847.98,9628.05,5,13,2024-01-08,2025-03-12,429,14.09,6169.6,0.35,31.21,683.33
CUST01348,23044.6,5472.37,3,6,2024-05-07,2025-01-06,244,8.02,7681.53,0.37,23.75,682.34
CUST01386,27013.11,7365.23,2,7,2024-02-21,2025-01-18,332,10.91,13506.56,0.18,27.27,675.09
CUST01598,2380.42,673.92,1,1,2024-11-05,2024-11-05,0,0.0,2380.42,1.0,28.31,673.92
CUST01210,50057.62,10007.41,3,8,2024-02-04,2025-05-01,452,14.85,16685.87,0.2,19.99,673.9
CUST01518,13376.53,4582.09,3,9,2024-07-31,2025-02-24,208,6.83,4458.84,0.44,34.25,670.88
CUST00698,34836.3,10199.98,4,15,2024-02-20,2025-05-28,463,15.21,8709.08,0.26,29.28,670.61
CUST00331,22694.18,7040.1,2,7,2024-05-22,2025-04-09,322,10.58,11347.09,0.19,31.02,665.42
CUST00407,24759.42,9030.3,3,5,2024-05-10,2025-06-29,415,13.63,8253.14,0.22,36.47,662.53
CUST00369,22824.64,6028.68,2,8,2024-09-15,2025-06-19,277,9.1,11412.32,0.22,26.41,662.49
CUST00828,29470.52,11322.53,4,10,2024-01-19,2025-06-27,525,17.25,7367.63,0.23,38.42,656.38
CUST00612,35214.94,8037.77,2,5,2024-02-23,2025-03-02,373,12.25,17607.47,0.16,22.82,656.14
CUST00056,22106.41,6828.33,3,7,2024-04-30,2025-03-14,318,10.45,7368.8,0.29,30.89,653.43
CUST00659,35340.09,9112.75,5,16,2024-01-21,2025-03-22,426,13.99,7068.02,0.36,25.79,651.38
CUST00997,39086.45,8153.67,2,6,2024-01-17,2025-02-01,381,12.52,19543.22,0.16,20.86,651.25
CUST00351,1799.56,650.41,1,2,2024-03-20,2024-03-20,0,0.0,1799.56,1.0,36.14,650.41
CUST01157,22842.3,8406.63,5,15,2024-05-27,2025-06-25,394,12.94,4568.46,0.39,36.8,649.66
CUST01354,2438.73,848.52,2,5,2025-04-16,2025-05-26,40,1.31,1219.36,1.53,34.79,647.73
CUST00840,2997.32,645.8,1,3,2024-03-12,2024-03-12,0,0.0,2997.32,1.0,21.55,645.8
CUST00210,26536.58,8398.62,2,6,2024-03-18,2025-04-18,396,13.01,13268.29,0.15,31.65,645.55
CUST00742,39320.06,7301.03,2,9,2024-02-11,2025-01-21,345,11.33,19660.03,0.18,18.57,644.4
CUST00801,21031.95,6529.25,4,11,2024-07-20,2025-05-27,311,10.22,5257.99,0.39,31.04,638.87
CUST00289,3788.07,633.55,1,2,2024-10-05,2024-10-05,0,0.0,3788.07,1.0,16.72,633.55
CUST00704,36589.64,8017.92,4,12,2024-04-15,2025-05-06,386,12.68,9147.41,0.32,21.91,632.33
CUST00182,9659.63,2424.74,2,4,2025-01-15,2025-05-12,117,3.84,4829.82,0.52,25.1,631.44
CUST01358,15054.38,4931.19,3,4,2024-04-14,2024-12-08,238,7.82,5018.13,0.38,32.76,630.59
CUST01239,8687.89,3252.66,2,8,2024-07-03,2024-12-07,157,5.16,4343.94,0.39,37.44,630.36
CUST00969,21183.86,3701.85,2,5,2024-05-03,2024-10-29,179,5.88,10591.93,0.34,17.47,629.57
CUST00321,29711.21,8254.3,4,9,2024-02-18,2025-03-24,400,13.14,7427.8,0.3,27.78,628.18
CUST00755,41202.66,10110.22,5,15,2024-01-06,2025-05-10,490,16.1,8240.53,0.31,24.54,627.96
CUST00475,21974.24,4095.6,2,4,2024-03-23,2024-10-08,199,6.54,10987.12,0.31,18.64,626.24
CUST01356,3358.67,623.07,1,1,2024-06-05,2024-06-05,0,0.0,3358.67,1.0,18.55,623.07
CUST00666,22941.09,8901.67,4,13,2024-01-13,2025-03-27,439,14.42,5735.27,0.28,38.8,617.31
CUST00477,1406.88,617.2,1,2,2024-05-07,2024-05-07,0,0.0,1406.88,1.0,43.87,617.2
CUST00503,5960.71,1844.63,2,7,2024-11-21,2025-02-20,91,2.99,2980.36,0.67,30.95,616.93
CUST01439,12995.43,5509.4,3,8,2024-01-30,2024-10-28,272,8.94,4331.81,0.34,42.39,616.26
CUST00158,25413.64,7558.53,4,8,2024-01-09,2025-01-17,374,12.29,6353.41,0.33,29.74,615.01
CUST01204,12001.82,3407.79,2,5,2024-02-29,2024-08-17,170,5.58,6000.91,0.36,28.39,610.72
CUST01104,26417.62,8521.75,4,6,2024-04-27,2025-06-27,426,13.99,6604.4,0.29,32.26,609.13
CUST00018,23285.08,7905.26,3,4,2024-04-12,2025-05-14,397,13.04,7761.69,0.23,33.95,606.23
CUST00431,25486.18,8187.49,2,4,2024-04-19,2025-06-08,415,13.63,12743.09,0.15,32.13,600.7
CUST00717,13951.85,6095.59,2,8,2024-07-02,2025-05-09,311,10.22,6975.92,0.2,43.69,596.44
CUST01248,2891.03,592.04,1,1,2025-01-04,2025-01-04,0,0.0,2891.03,1.0,20.48,592.04
CUST01202,2441.14,589.4,1,1,2024-02-22,2024-02-22,0,0.0,2441.14,1.0,24.14,589.4
CUST00285,2683.84,588.84,1,1,2025-06-11,2025-06-11,0,0.0,2683.84,1.0,21.94,588.84
CUST00771,33683.45,8621.2,3,10,2024-01-21,2025-04-11,446,14.65,11227.82,0.2,25.59,588.48
CUST00901,31664.86,8434.57,3,8,2024-02-24,2025-05-06,437,14.36,10554.95,0.21,26.64,587.37
CUST00871,35240.27,6610.52,4,8,2024-04-03,2025-03-12,343,11.27,8810.07,0.35,18.76,586.56
CUST01224,34610.18,10000.07,5,13,2024-01-11,2025-06-13,519,17.05,6922.04,0.29,28.89,586.51
CUST00977,26696.58,7321.64,4,9,2024-01-16,2025-02-01,382,12.55,6674.14,0.32,27.43,583.4
CUST00984,16347.17,5282.45,3,9,2024-02-27,2024-11-30,277,9.1,5449.06,0.33,32.31,580.49
CUST00300,21248.8,7429.48,3,6,2024-04-05,2025-04-30,390,12.81,7082.93,0.23,34.96,579.98
CUST00313,34398.83,7265.3,2,6,2024-05-07,2025-05-25,383,12.58,17199.42,0.16,21.12,577.53
CUST00401,1867.16,575.31,1,2,2024-06-08,2024-06-08,0,0.0,1867.16,1.0,30.81,575.31
CUST00086,10764.58,3371.06,2,6,2024-03-21,2024-09-16,179,5.88,5382.29,0.34,31.32,573.31
CUST01317,5561.08,1971.86,2,3,2024-06-23,2024-10-06,105,3.45,2780.54,0.58,35.46,571.55
CUST01538,9932.59,4461.21,2,2,2024-04-26,2024-12-21,239,7.85,4966.3,0.25,44.91,568.31
CUST01577,20220.79,7815.7,3,5,2024-02-27,2025-04-23,421,13.83,6740.26,0.22,38.65,565.13
CUST01235,34277.8,7659.51,4,10,2024-02-12,2025-04-01,414,13.6,8569.45,0.29,22.35,563.2
CUST00915,13928.9,4775.41,2,7,2024-04-06,2024-12-22,260,8.54,6964.45,0.23,34.28,559.18
CUST01189,5900.68,1943.26,2,3,2025-02-14,2025-05-31,106,3.48,2950.34,0.57,32.93,558.41
CUST00542,2633.38,557.36,1,2,2024-06-27,2024-06-27,0,0.0,2633.38,1.0,21.17,557.36
CUST00033,1966.24,556.74,1,1,2025-01-05,2025-01-05,0,0.0,1966.24,1.0,28.31,556.74
CUST00394,10850.24,4595.63,2,4,2024-01-03,2024-09-11,252,8.28,5425.12,0.24,42.36,555.03
CUST01277,25029.96,8640.95,2,8,2024-01-28,2025-05-17,475,15.6,12514.98,0.13,34.52,553.91
CUST01255,17835.14,7366.45,2,8,2024-01-28,2025-03-10,407,13.37,8917.57,0.15,41.3,550.97
CUST00988,28771.58,8139.7,3,8,2024-03-02,2025-05-26,450,14.78,9590.53,0.2,28.29,550.72
CUST00327,18478.98,4736.56,3,5,2024-10-05,2025-06-25,263,8.64,6159.66,0.35,25.63,548.21
CUST01179,13255.17,4812.1,2,7,2024-02-07,2024-11-02,269,8.84,6627.58,0.23,36.3,544.36
CUST00306,19741.9,6259.96,3,7,2024-06-24,2025-06-09,350,11.5,6580.63,0.26,31.71,544.34
CUST00723,1127.83,537.81,1,1,2024-05-08,2024-05-08,0,0.0,1127.83,1.0,47.69,537.81
CUST00462,12781.0,3525.98,3,7,2024-04-06,2024-10-24,201,6.6,4260.33,0.45,27.59,534.24
CUST00428,22542.06,6664.35,5,14,2024-02-08,2025-02-23,381,12.52,4508.41,0.4,29.56,532.3
CUST00536,22440.94,6376.39,4,11,2024-05-23,2025-05-25,367,12.06,5610.24,0.33,28.41,528.72
CUST00534,2158.27,527.52,1,1,2024-03-09,2024-03-09,0,0.0,2158.27,1.0,24.44,527.52
CUST00223,4121.37,1592.73,2,5,2024-05-21,2024-08-21,92,3.02,2060.68,0.66,38.65,527.39
CUST01282,2759.79,524.94,1,5,2025-01-04,2025-01-04,0,0.0,2759.79,1.0,19.02,524.94
CUST01511,13261.61,3108.36,2,5,2024-07-03,2024-12-31,181,5.95,6630.8,0.34,23.44,522.41
CUST00356,19131.38,5314.32,2,5,2024-04-07,2025-02-12,311,10.22,9565.69,0.2,27.78,519.99
CUST00318,12649.92,4061.48,2,8,2024-10-28,2025-06-23,238,7.82,6324.96,0.26,32.11,519.37
CUST00639,19142.53,4072.2,3,9,2024-10-22,2025-06-18,239,7.85,6380.84,0.38,21.27,518.75
CUST01229,5059.34,1967.46,3,6,2024-05-21,2024-09-14,116,3.81,1686.45,0.79,38.89,516.39
CUST01306,29700.44,8868.97,3,12,2024-01-15,2025-06-23,525,17.25,9900.15,0.17,29.86,514.14
CUST00016,14083.84,5739.86,3,13,2024-05-12,2025-04-17,340,11.17,4694.61,0.27,40.75,513.86
CUST00165,26993.59,6818.34,4,9,2024-05-08,2025-06-16,404,13.27,6748.4,0.3,25.26,513.82
CUST00591,33377.79,7892.71,5,8,2024-03-17,2025-06-30,470,15.44,6675.56,0.32,23.65,511.19
CUST00533,1101.44,505.96,1,1,2025-02-21,2025-02-21,0,0.0,1101.44,1.0,45.94,505.96
CUST01198,23593.57,7017.14,4,9,2024-03-06,2025-05-03,423,13.9,5898.39,0.29,29.74,504.83
CUST00330,2311.87,500.83,1,1,2025-01-26,2025-01-26,0,0.0,2311.87,1.0,21.66,500.83
CUST00559,20156.68,7183.49,5,9,2024-01-07,2025-03-19,437,14.36,4031.34,0.35,35.64,500.24
CUST01022,13848.8,4129.04,2,8,2024-08-07,2025-04-17,253,8.31,6924.4,0.24,29.82,496.88
CUST00495,37120.06,7674.75,4,9,2024-02-14,2025-06-04,476,15.64,9280.02,0.26,20.68,490.71
CUST00063,11637.95,5356.88,2,5,2024-01-05,2024-12-03,333,10.94,5818.98,0.18,46.03,489.66
CUST01450,1586.37,483.46,1,1,2025-01-20,2025-01-20,0,0.0,1586.37,1.0,30.48,483.46
CUST00731,21277.67,6121.91,5,11,2024-04-23,2025-05-14,386,12.68,4255.53,0.39,28.77,482.8
CUST01276,10951.06,3596.19,3,8,2024-03-12,2024-10-25,227,7.46,3650.35,0.4,32.84,482.06
CUST01347,1499.23,482.04,1,1,2024-07-06,2024-07-06,0,0.0,1499.23,1.0,32.15,482.04
CUST01012,31273.46,7991.73,3,7,2024-01-18,2025-06-06,505,16.59,10424.49,0.18,25.55,481.72
CUST00720,33062.36,7224.98,3,7,2024-03-12,2025-06-12,457,15.01,11020.79,0.2,21.85,481.34
CUST01134,8120.28,2096.67,2,4,2024-12-01,2025-04-13,133,4.37,4060.14,0.46,25.82,479.79
CUST01344,1839.1,478.42,1,3,2025-03-25,2025-03-25,0,0.0,1839.1,1.0,26.01,478.42
CUST00565,16175.47,3677.89,4,10,2024-01-02,2024-08-23,234,7.69,4043.87,0.52,22.74,478.27
CUST00770,21021.74,6277.12,3,9,2024-04-06,2025-05-14,403,13.24,7007.25,0.23,29.86,474.1
CUST00476,17180.13,4003.08,2,6,2024-03-10,2024-11-24,259,8.51,8590.06,0.24,23.3,470.4
CUST01186,13840.75,3299.13,2,6,2024-01-31,2024-09-04,217,7.13,6920.38,0.28,23.84,462.71
CUST00441,18757.76,6578.33,4,11,2024-02-14,2025-04-23,434,14.26,4689.44,0.28,35.07,461.31
CUST00088,11157.23,2757.59,2,3,2024-01-26,2024-07-28,184,6.04,5578.62,0.33,24.72,456.55
CUST01086,1488.77,455.52,1,4,2024-02-21,2024-02-21,0,0.0,1488.77,1.0,30.6,455.52
CUST00460,22004.26,6498.85,2,7,2024-04-09,2025-06-18,435,14.29,11002.13,0.14,29.53,454.78
CUST01227,22023.66,6103.72,4,9,2024-03-30,2025-05-15,411,13.5,5505.92,0.3,27.71,452.13
CUST00563,17022.95,2976.51,2,6,2024-10-12,2025-05-01,201,6.6,8511.48,0.3,17.49,450.99
CUST00680,14272.75,4297.18,3,9,2024-01-15,2024-11-03,293,9.63,4757.58,0.31,30.11,446.23
CUST00359,13345.76,3510.49,3,4,2024-04-01,2024-11-27,240,7.88,4448.59,0.38,26.3,445.49
CUST00729,7067.75,2169.42,2,7,2024-03-26,2024-08-22,149,4.89,3533.88,0.41,30.69,443.64
CUST00328,17754.97,6188.09,4,10,2024-04-07,2025-06-12,431,14.16,4438.74,0.28,34.85,437.01
CUST01590,2284.76,434.47,1,4,2024-12-24,2024-12-24,0,0.0,2284.76,1.0,19.02,434.47
CUST01260,33194.07,6178.4,3,8,2024-02-04,2025-04-25,446,14.65,11064.69,0.2,18.61,421.73
CUST01555,1302.37,419.9,1,1,2024-05-13,2024-05-13,0,0.0,1302.37,1.0,32.24,419.9
CUST00499,1888.98,417.46,1,1,2024-03-10,2024-03-10,0,0.0,1888.98,1.0,22.1,417.46
CUST01567,15953.41,3497.52,2,5,2024-03-19,2024-11-29,255,8.38,7976.7,0.24,21.92,417.37
CUST01002,26755.1,5374.31,3,9,2024-02-23,2025-03-24,395,12.98,8918.37,0.23,20.09,414.05
CUST00909,23253.25,6499.64,3,11,2024-01-27,2025-05-27,486,15.97,7751.08,0.19,27.95,406.99
CUST00155,16688.0,5197.46,2,5,2024-02-20,2025-03-17,391,12.84,8344.0,0.16,31.14,404.79
CUST01479,1514.63,398.56,1,3,2024-09-27,2024-09-27,0,0.0,1514.63,1.0,26.31,398.56
CUST00277,11165.66,2521.55,2,4,2024-01-02,2024-07-13,193,6.34,5582.83,0.32,22.58,397.72
CUST01409,23857.94,4444.83,2,5,2024-04-16,2025-03-26,344,11.3,11928.97,0.18,18.63,393.35
CUST01106,14117.22,5466.49,3,8,2024-01-24,2025-03-22,423,13.9,4705.74,0.22,38.72,393.27
CUST00645,15627.46,3385.96,3,5,2024-03-14,2024-12-01,262,8.61,5209.15,0.35,21.67,393.26
CUST00437,9543.21,3553.96,3,10,2024-07-20,2025-04-24,278,9.13,3181.07,0.33,37.24,389.26
CUST01010,10371.01,3224.43,2,7,2024-07-30,2025-04-10,254,8.34,5185.5,0.24,31.09,386.62
CUST01035,13200.83,3117.79,2,7,2024-01-03,2024-09-06,247,8.11,6600.42,0.25,23.62,384.44
CUST01128,1645.2,380.79,1,1,2024-07-19,2024-07-19,0,0.0,1645.2,1.0,23.15,380.79
CUST01552,11161.29,2814.91,2,6,2024-09-20,2025-05-04,226,7.42,5580.64,0.27,25.22,379.37
CUST01365,12752.09,5604.79,2,6,2024-03-14,2025-06-11,454,14.91,6376.04,0.13,43.95,375.91
CUST01480,18668.89,5137.91,2,7,2024-03-02,2025-04-22,416,13.67,9334.44,0.15,27.52,375.85
CUST00224,15174.35,3809.54,2,6,2024-02-14,2024-12-19,309,10.15,7587.18,0.2,25.11,375.32
CUST01586,15119.92,3462.28,2,4,2024-08-09,2025-05-17,281,9.23,7559.96,0.22,22.9,375.11
CUST00329,10004.23,2409.65,3,9,2024-10-20,2025-05-06,198,6.5,3334.74,0.46,24.09,370.72
CUST00510,8229.86,2616.81,3,9,2024-09-21,2025-04-26,217,7.13,2743.29,0.42,31.8,367.01
CUST00463,14422.44,5653.95,2,9,2024-01-29,2025-05-26,483,15.87,7211.22,0.13,39.2,356.27
CUST00225,1329.37,354.64,1,1,2024-09-06,2024-09-06,0,0.0,1329.37,1.0,26.68,354.64
CUST01117,13070.36,3539.85,2,5,2024-06-24,2025-04-27,307,10.09,6535.18,0.2,27.08,350.83
CUST00322,7200.19,3050.09,2,5,2024-02-03,2024-10-25,265,8.71,3600.1,0.23,42.36,350.18
CUST00931,1228.09,349.8,1,2,2024-04-24,2024-04-24,0,0.0,1228.09,1.0,28.48,349.8
CUST00960,17198.19,3287.16,2,7,2024-09-08,2025-06-21,286,9.4,8599.09,0.21,19.11,349.7
CUST00468,13276.13,4849.97,4,10,2024-01-09,2025-03-07,423,13.9,3319.03,0.29,36.53,348.92
CUST00567,11952.49,4204.04,3,7,2024-05-05,2025-05-11,371,12.19,3984.16,0.25,35.17,344.88
CUST00564,1020.21,343.0,1,1,2025-03-05,2025-03-05,0,0.0,1020.21,1.0,33.62,343.0
CUST00743,768.8,342.84,1,1,2024-04-02,2024-04-02,0,0.0,768.8,1.0,44.59,342.84
CUST00813,12573.55,4589.36,2,3,2024-01-20,2025-03-09,414,13.6,6286.78,0.15,36.5,337.45
CUST00413,10862.63,4035.32,2,3,2024-02-25,2025-02-23,364,11.96,5431.32,0.17,37.15,337.4
CUST01059,3867.06,1060.77,3,4,2024-06-28,2024-10-02,96,3.15,1289.02,0.95,27.43,336.75
CUST01211,21315.47,3971.56,3,4,2024-03-26,2025-03-23,362,11.89,7105.16,0.25,18.63,334.03
CUST01343,4909.45,1803.43,2,3,2024-04-07,2024-09-20,166,5.45,2454.72,0.37,36.73,330.9
CUST01325,1294.12,328.21,1,2,2024-02-22,2024-02-22,0,0.0,1294.12,1.0,25.36,328.21
CUST00869,13111.29,3539.48,2,7,2024-06-26,2025-05-21,329,10.81,6555.64,0.19,27.0,327.43
CUST00094,12283.44,3935.12,2,4,2024-05-17,2025-05-18,366,12.02,6141.72,0.17,32.04,327.38
CUST00886,27170.38,5308.28,3,7,2024-01-08,2025-05-22,500,16.43,9056.79,0.18,19.54,323.08
CUST00072,11389.94,2197.95,3,7,2024-01-25,2024-08-22,210,6.9,3796.65,0.43,19.3,318.54
CUST01112,10556.83,3927.93,2,5,2024-06-17,2025-06-28,376,12.35,5278.42,0.16,37.21,318.05
CUST00214,15195.08,4107.73,2,3,2024-04-19,2025-05-26,402,13.21,7597.54,0.15,27.03,310.96
CUST00301,18178.1,4701.53,4,7,2024-01-27,2025-05-06,465,15.28,4544.52,0.26,25.86,307.69
CUST01318,12097.25,4754.33,3,9,2024-01-10,2025-04-26,472,15.51,4032.42,0.19,39.3,306.53
CUST00596,5682.04,1832.35,2,5,2024-05-20,2024-11-20,184,6.04,2841.02,0.33,32.25,303.37
CUST01593,6927.17,1634.92,3,3,2024-04-10,2024-09-25,168,5.52,2309.06,0.54,23.6,296.18
CUST01250,13721.91,3800.34,3,8,2024-03-30,2025-04-25,391,12.84,4573.97,0.23,27.7,295.98
CUST00944,19571.7,3704.05,3,6,2024-03-17,2025-04-02,381,12.52,6523.9,0.24,18.93,295.85
CUST00397,1470.62,288.11,1,1,2024-09-27,2024-09-27,0,0.0,1470.62,1.0,19.59,288.11
CUST01540,4969.4,1729.37,2,5,2024-03-22,2024-09-22,184,6.04,2484.7,0.33,34.8,286.32
CUST00258,12545.76,3841.05,2,5,2024-04-02,2025-05-16,409,13.44,6272.88,0.15,30.62,285.79
CUST00237,11389.65,3790.79,2,4,2024-03-26,2025-05-04,404,13.27,5694.83,0.15,33.28,285.67
CUST00911,12237.24,3250.47,2,3,2024-05-29,2025-05-12,348,11.43,6118.62,0.17,26.56,284.38
CUST00672,1061.45,281.17,1,1,2024-11-28,2024-11-28,0,0.0,1061.45,1.0,26.49,281.17
CUST00634,5771.97,1456.79,2,6,2024-12-07,2025-05-14,158,5.19,2885.98,0.39,25.24,280.69
CUST00058,13649.29,4377.64,3,11,2024-03-01,2025-06-20,476,15.64,4549.76,0.19,32.07,279.9
CUST00280,3143.3,1319.01,2,9,2024-09-19,2025-02-10,144,4.73,1571.65,0.42,41.96,278.86
CUST00874,10400.68,1976.04,2,9,2024-11-25,2025-06-29,216,7.1,5200.34,0.28,19.0,278.32
CUST01350,10645.17,3949.58,3,6,2024-04-11,2025-06-19,434,14.26,3548.39,0.21,37.1,276.97
CUST00775,8309.3,2581.87,2,4,2024-03-28,2025-01-14,292,9.59,4154.65,0.21,31.07,269.23
CUST00818,1287.11,266.61,1,4,2024-05-04,2024-05-04,0,0.0,1287.11,1.0,20.71,266.61
CUST00424,1387.09,266.2,1,1,2024-04-21,2024-04-21,0,0.0,1387.09,1.0,19.19,266.2
CUST00647,1321.73,265.78,1,1,2025-03-14,2025-03-14,0,0.0,1321.73,1.0,20.11,265.78
CUST01116,7176.18,1644.5,3,8,2024-09-09,2025-03-19,191,6.27,2392.06,0.48,22.92,262.28
CUST01076,6615.99,2319.76,2,4,2024-03-26,2024-12-25,274,9.0,3308.0,0.22,35.06,257.75
CUST00022,611.13,257.13,1,1,2024-11-25,2024-11-25,0,0.0,611.13,1.0,42.07,257.13
CUST00989,9749.33,2975.76,2,4,2024-03-06,2025-02-27,358,11.76,4874.66,0.17,30.52,253.04
CUST00371,12812.53,2955.25,2,7,2024-01-04,2024-12-25,356,11.7,6406.26,0.17,23.07,252.59
CUST00159,1281.0,252.48,1,1,2024-03-25,2024-03-25,0,0.0,1281.0,1.0,19.71,252.48
CUST01266,9271.65,3448.87,3,9,2024-03-21,2025-05-16,421,13.83,3090.55,0.22,37.2,249.38
CUST00350,4502.46,1419.73,2,2,2024-03-22,2024-09-14,176,5.78,2251.23,0.35,31.53,245.63
CUST00750,5809.53,1609.94,2,5,2024-04-20,2024-11-06,200,6.57,2904.76,0.3,27.71,245.04
CUST00123,15839.79,3461.38,2,7,2024-04-13,2025-06-20,433,14.22,7919.9,0.14,21.85,243.42
CUST01391,8176.74,1378.79,3,7,2024-09-24,2025-03-16,173,5.68,2725.58,0.53,16.86,242.74
CUST00307,6505.21,1976.31,2,5,2024-10-03,2025-06-13,253,8.31,3252.6,0.24,30.38,237.82
CUST01427,22900.59,4110.26,2,6,2024-01-13,2025-06-24,528,17.35,11450.3,0.12,17.95,236.9
CUST00141,1042.49,229.48,1,1,2025-02-26,2025-02-26,0,0.0,1042.49,1.0,22.01,229.48
CUST00217,19844.46,3604.57,3,8,2024-01-18,2025-05-14,482,15.83,6614.82,0.19,18.16,227.7
CUST00945,4674.06,1847.25,2,6,2024-10-19,2025-06-29,253,8.31,2337.03,0.24,39.52,222.29
CUST00806,9952.26,2340.92,2,7,2024-06-05,2025-04-24,323,10.61,4976.13,0.19,23.52,220.63
CUST00687,7300.71,2940.45,2,6,2024-04-24,2025-06-16,418,13.73,3650.36,0.15,40.28,214.16
CUST01161,8370.5,1907.48,2,3,2024-07-27,2025-04-29,276,9.07,4185.25,0.22,22.79,210.31
CUST00011,10257.93,2650.84,3,6,2024-03-07,2025-03-26,384,12.61,3419.31,0.24,25.84,210.22
CUST00957,9788.05,2999.47,3,7,2024-04-13,2025-06-27,440,14.45,3262.68,0.21,30.64,207.58
CUST00651,4107.8,1774.43,2,6,2024-07-18,2025-04-08,264,8.67,2053.9,0.23,43.2,204.66
CUST01346,907.74,199.91,1,1,2024-02-22,2024-02-22,0,0.0,907.74,1.0,22.02,199.91
CUST00706,7217.74,3055.51,2,7,2024-01-04,2025-04-27,479,15.74,3608.87,0.13,42.33,194.12
CUST01532,7126.65,2487.4,3,5,2024-03-02,2025-03-30,393,12.91,2375.55,0.23,34.9,192.67
CUST00580,8102.25,3270.13,2,6,2024-01-13,2025-06-20,524,17.21,4051.12,0.12,40.36,190.01
CUST01300,9797.59,3010.89,3,5,2024-01-30,2025-06-01,488,16.03,3265.86,0.19,30.73,187.83
