order_id,order_date,customer_id,category,product,region,city,channel,quantity,unit_price,discount,gross_sales,revenue,cost,payment_method,order_status,profit,profit_margin,month,year,quarter,is_completed,is_returned,is_cancelled
ORD001088,2024-12-11,CUST01429,Fashion,T-Shirt,West,Ahmedabad,Website,3,3575.02,0.2,10725.05,8580.04,6114.42,UPI,Delivered,2465.62,0.2874,2024-12,2024,Q4,1,0,0
ORD001089,2024-05-24,CUST00505,Electronics,Wireless Headphones,South,Bengaluru,Mobile App,4,16483.04,0.1,65932.18,59338.96,45935.64,Net Banking,Delivered,13403.32,0.2259,2024-05,2024,Q2,1,0,0
ORD001090,2025-03-22,CUST00996,Beauty,Shampoo,East,Kolkata,Mobile App,2,1814.3,0.05,3628.6,3447.17,2115.57,Net Banking,Delivered,1331.6,0.3863,2025-03,2025,Q1,1,0,0
ORD001091,2024-10-26,CUST00805,Electronics,Laptop Stand,South,Hyderabad,Mobile App,5,4299.76,0.05,21498.8,20423.86,13156.37,Cash on Delivery,Delivered,7267.49,0.3558,2024-10,2024,Q4,1,0,0
ORD001092,2025-05-15,CUST00151,Home & Kitchen,Mixer Grinder,East,Bhubaneswar,Website,3,2915.21,0.0,8745.62,8745.62,6279.5,Net Banking,Delivered,2466.12,0.282,2025-05,2025,Q2,1,0,0
ORD001093,2024-06-07,CUST00614,Electronics,Laptop Stand,East,Kolkata,Mobile App,3,20263.39,0.2,60790.16,48632.13,34548.34,Debit Card,Delivered,14083.79,0.2896,2024-06,2024,Q2,1,0,0
ORD001094,2025-05-09,CUST00717,Home & Kitchen,Storage Box,North,Delhi,Website,4,1600.11,0.0,6400.43,6400.43,3769.59,Cash on Delivery,Delivered,2630.84,0.411,2025-05,2025,Q2,1,0,0
ORD001095,2024-01-07,CUST00188,Fashion,T-Shirt,Central,Nagpur,Mobile App,5,1781.01,0.05,8905.06,8459.8,7049.3,Debit Card,Delivered,1410.5,0.1667,2024-01,2024,Q1,1,0,0
ORD001096,2025-06-06,CUST00490,Home & Kitchen,Coffee Maker,South,Hyderabad,Mobile App,4,4080.08,0.1,16320.31,14688.28,10937.13,Credit Card,Delivered,3751.15,0.2554,2025-06,2025,Q2,1,0,0
ORD001097,2024-06-07,CUST00409,Electronics,Laptop Stand,North,Delhi,Website,4,10130.18,0.15,40520.74,34442.63,19526.41,Debit Card,Delivered,14916.22,0.4331,2024-06,2024,Q2,1,0,0
ORD001098,2024-05-31,CUST01440,Electronics,Bluetooth Speaker,West,Ahmedabad,Mobile App,2,15037.11,0.1,30074.22,27066.8,17015.88,Credit Card,Returned,10050.92,0.3713,2024-05,2024,Q2,0,1,0
ORD001099,2025-05-06,CUST00301,Beauty,Shampoo,West,Pune,Marketplace,1,366.63,0.2,366.63,293.3,212.84,Cash on Delivery,Delivered,80.46,0.2743,2025-05,2025,Q2,1,0,0
ORD001100,2024-05-20,CUST00641,Beauty,Face Serum,North,Delhi,Mobile App,4,1846.92,0.05,7387.67,7018.28,5013.37,UPI,Returned,2004.91,0.2857,2024-05,2024,Q2,0,1,0
ORD001101,2024-12-02,CUST01023,Electronics,Smartwatch,East,Patna,Mobile App,1,12955.91,0.15,12955.91,11012.53,7320.79,UPI,Delivered,3691.74,0.3352,2024-12,2024,Q4,1,0,0
ORD001102,2024-01-26,CUST01342,Electronics,Power Bank,West,Pune,Website,3,5523.87,0.0,16571.6,16571.6,13657.37,UPI,Delivered,2914.23,0.1759,2024-01,2024,Q1,1,0,0
ORD001103,2024-04-05,CUST00746,Home & Kitchen,Water Bottle,Central,Nagpur,Marketplace,2,7137.46,0.0,14274.93,14274.93,10655.8,Credit Card,Delivered,3619.13,0.2535,2024-04,2024,Q2,1,0,0
ORD001104,2025-05-27,CUST01032,Electronics,Wireless Headphones,East,Bhubaneswar,Mobile App,5,21640.34,0.05,108201.72,102791.64,61468.47,UPI,Delivered,41323.17,0.402,2025-05,2025,Q2,1,0,0
ORD001105,2025-03-10,CUST00932,Electronics,Laptop Stand,West,Mumbai,Mobile App,4,11795.15,0.05,47180.6,44821.57,27770.5,UPI,Cancelled,17051.07,0.3804,2025-03,2025,Q1,0,0,1
ORD001106,2024-03-31,CUST01019,Electronics,Wireless Headphones,North,Delhi,Mobile App,3,16191.59,0.1,48574.78,43717.3,24011.17,Debit Card,Returned,19706.13,0.4508,2024-03,2024,Q1,0,1,0
ORD001107,2024-02-08,CUST00747,Electronics,Wireless Headphones,North,Delhi,Website,1,16660.79,0.25,16660.79,12495.59,6727.67,Debit Card,Returned,5767.92,0.4616,2024-02,2024,Q1,0,1,0
ORD001108,2024-01-27,CUST00925,Fashion,Backpack,East,Bhubaneswar,Marketplace,3,4449.25,0.05,13347.75,12680.36,9585.14,Credit Card,Delivered,3095.22,0.2441,2024-01,2024,Q1,1,0,0
ORD001109,2024-06-04,CUST00096,Fashion,Running Shoes,South,Chennai,Website,4,1410.54,0.15,5642.16,4795.84,3481.59,Debit Card,Delivered,1314.25,0.274,2024-06,2024,Q2,1,0,0
ORD001110,2025-02-02,CUST00047,Fashion,T-Shirt,South,Hyderabad,Mobile App,4,3215.14,0.2,12860.55,10288.44,8290.16,Credit Card,Delivered,1998.28,0.1942,2025-02,2025,Q1,1,0,0
ORD001111,2024-08-10,CUST00839,Electronics,Smartwatch,Central,Bhopal,Website,5,16077.72,0.05,80388.62,76369.19,43350.82,Cash on Delivery,Delivered,33018.37,0.4324,2024-08,2024,Q3,1,0,0
ORD001112,2024-05-13,CUST00406,Home & Kitchen,Water Bottle,West,Mumbai,Mobile App,4,6527.65,0.25,26110.62,19582.96,10239.89,Credit Card,Delivered,9343.07,0.4771,2024-05,2024,Q2,1,0,0
ORD001113,2024-10-07,CUST00839,Home & Kitchen,Storage Box,North,Delhi,Mobile App,2,1293.9,0.15,2587.8,2199.63,1347.53,Net Banking,Returned,852.1,0.3874,2024-10,2024,Q4,0,1,0
ORD001114,2024-03-02,CUST00844,Home & Kitchen,Storage Box,East,Bhubaneswar,Mobile App,1,2597.81,0.15,2597.81,2208.14,1160.13,UPI,Delivered,1048.01,0.4746,2024-03,2024,Q1,1,0,0
ORD001115,2024-10-01,CUST00877,Beauty,Face Serum,Central,Nagpur,Marketplace,5,2720.88,0.1,13604.42,12243.98,6501.19,Cash on Delivery,Delivered,5742.79,0.469,2024-10,2024,Q4,1,0,0
ORD001116,2024-11-29,CUST00609,Fashion,T-Shirt,South,Hyderabad,Mobile App,4,2500.9,0.05,10003.6,9503.42,5481.43,Net Banking,Delivered,4021.99,0.4232,2024-11,2024,Q4,1,0,0
ORD001117,2024-01-05,CUST00975,Fashion,Backpack,Central,Indore,Marketplace,2,331.29,0.2,662.58,530.06,295.57,Credit Card,Cancelled,234.49,0.4424,2024-01,2024,Q1,0,0,1
ORD001118,2024-12-11,CUST01053,Beauty,Face Serum,Central,Indore,Website,5,1934.43,0.15,9672.16,8221.34,5118.36,Net Banking,Pending,3102.98,0.3774,2024-12,2024,Q4,0,0,0
ORD001119,2024-03-24,CUST00228,Home & Kitchen,Air Fryer,North,Jaipur,Mobile App,3,8286.09,0.15,24858.28,21129.54,14337.82,UPI,Delivered,6791.72,0.3214,2024-03,2024,Q1,1,0,0
ORD001120,2024-06-17,CUST00441,Fashion,T-Shirt,West,Mumbai,Website,2,708.8,0.05,1417.6,1346.72,862.8,Credit Card,Delivered,483.92,0.3593,2024-06,2024,Q2,1,0,0
ORD001121,2025-03-23,CUST01211,Electronics,Bluetooth Speaker,North,Jaipur,Mobile App,1,3449.79,0.2,3449.79,2759.83,2243.6,Cash on Delivery,Delivered,516.23,0.1871,2025-03,2025,Q1,1,0,0
ORD001122,2024-10-03,CUST01375,Electronics,Laptop Stand,West,Pune,Marketplace,5,21864.3,0.15,109321.48,92923.26,48661.38,Debit Card,Pending,44261.88,0.4763,2024-10,2024,Q4,0,0,0
ORD001123,2024-08-03,CUST00043,Fashion,Denim Jacket,South,Chennai,Website,3,1535.46,0.05,4606.38,4376.06,2512.86,Debit Card,Delivered,1863.2,0.4258,2024-08,2024,Q3,1,0,0
ORD001124,2024-06-04,CUST00740,Electronics,Power Bank,West,Mumbai,Website,2,5842.37,0.25,11684.74,8763.56,7076.46,Debit Card,Returned,1687.1,0.1925,2024-06,2024,Q2,0,1,0
ORD001125,2024-08-15,CUST01553,Electronics,Wireless Headphones,East,Patna,Marketplace,3,20559.04,0.25,61677.11,46257.83,24631.4,UPI,Delivered,21626.43,0.4675,2024-08,2024,Q3,1,0,0
ORD001126,2024-01-23,CUST00347,Electronics,Wireless Headphones,East,Kolkata,Marketplace,3,10210.97,0.0,30632.9,30632.9,23739.97,Net Banking,Pending,6892.93,0.225,2024-01,2024,Q1,0,0,0
ORD001127,2024-10-21,CUST01267,Home & Kitchen,Coffee Maker,South,Hyderabad,Website,5,5653.02,0.05,28265.11,26851.85,14817.01,Credit Card,Delivered,12034.84,0.4482,2024-10,2024,Q4,1,0,0
ORD001128,2025-06-24,CUST01427,Sports,Cricket Bat,North,Chandigarh,Website,1,1268.54,0.15,1268.54,1078.26,593.28,Net Banking,Delivered,484.98,0.4498,2025-06,2025,Q2,1,0,0
ORD001129,2024-11-24,CUST00737,Electronics,Bluetooth Speaker,West,Pune,Marketplace,2,7543.61,0.2,15087.21,12069.77,8271.06,Credit Card,Delivered,3798.71,0.3147,2024-11,2024,Q4,1,0,0
ORD001130,2025-04-07,CUST00003,Home & Kitchen,Mixer Grinder,East,Kolkata,Marketplace,1,3917.13,0.0,3917.13,3917.13,2141.1,Cash on Delivery,Pending,1776.03,0.4534,2025-04,2025,Q2,0,0,0
ORD001131,2024-04-11,CUST00555,Electronics,Power Bank,South,Bengaluru,Mobile App,2,6428.11,0.0,12856.23,12856.23,7767.72,Net Banking,Cancelled,5088.51,0.3958,2024-04,2024,Q2,0,0,1
ORD001132,2024-03-23,CUST01207,Fashion,Denim Jacket,South,Hyderabad,Mobile App,4,4368.38,0.1,17473.51,15726.16,9328.93,Credit Card,Delivered,6397.23,0.4068,2024-03,2024,Q1,1,0,0
ORD001133,2025-04-20,CUST01299,Home & Kitchen,Storage Box,North,Chandigarh,Marketplace,3,6801.82,0.1,20405.45,18364.91,15022.05,Credit Card,Returned,3342.86,0.182,2025-04,2025,Q2,0,1,0
ORD001134,2025-03-07,CUST00546,Home & Kitchen,Mixer Grinder,Central,Bhopal,Marketplace,3,5618.21,0.15,16854.63,14326.43,10589.08,Cash on Delivery,Delivered,3737.35,0.2609,2025-03,2025,Q1,1,0,0
ORD001135,2024-07-30,CUST01429,Fashion,Backpack,Central,Indore,Marketplace,4,1997.61,0.1,7990.42,7191.38,4305.54,Debit Card,Pending,2885.84,0.4013,2024-07,2024,Q3,0,0,0
ORD001136,2024-06-24,CUST00749,Fashion,Running Shoes,West,Pune,Website,2,4450.48,0.0,8900.95,8900.95,5226.04,Net Banking,Returned,3674.91,0.4129,2024-06,2024,Q2,0,1,0
ORD001137,2024-09-23,CUST00102,Electronics,Bluetooth Speaker,East,Bhubaneswar,Mobile App,2,4055.61,0.1,8111.22,7300.1,4408.36,Cash on Delivery,Delivered,2891.74,0.3961,2024-09,2024,Q3,1,0,0
ORD001138,2025-01-10,CUST00865,Fashion,Backpack,West,Ahmedabad,Mobile App,4,4300.94,0.15,17203.76,14623.19,10206.58,Credit Card,Delivered,4416.61,0.302,2025-01,2025,Q1,1,0,0
ORD001139,2024-10-14,CUST01433,Electronics,Wireless Headphones,East,Bhubaneswar,Website,2,20330.83,0.2,40661.65,32529.32,22799.03,Credit Card,Delivered,9730.29,0.2991,2024-10,2024,Q4,1,0,0
ORD001140,2025-01-12,CUST00641,Beauty,Shampoo,Central,Bhopal,Website,2,1734.99,0.15,3469.97,2949.48,2229.83,Debit Card,Delivered,719.65,0.244,2025-01,2025,Q1,1,0,0
ORD001141,2025-03-10,CUST01230,Home & Kitchen,Air Fryer,Central,Bhopal,Marketplace,2,6011.62,0.25,12023.25,9017.43,4797.28,Cash on Delivery,Delivered,4220.15,0.468,2025-03,2025,Q1,1,0,0
ORD001142,2024-02-28,CUST01166,Fashion,Sunglasses,South,Bengaluru,Website,3,5118.21,0.05,15354.62,14586.89,8750.36,Debit Card,Returned,5836.53,0.4001,2024-02,2024,Q1,0,1,0
ORD001143,2025-02-19,CUST00354,Home & Kitchen,Coffee Maker,Central,Bhopal,Mobile App,1,3132.0,0.05,3132.0,2975.4,2032.01,Debit Card,Delivered,943.39,0.3171,2025-02,2025,Q1,1,0,0
ORD001144,2025-04-20,CUST01294,Electronics,Wireless Headphones,Central,Bhopal,Mobile App,4,7858.93,0.1,31435.73,28292.15,17538.84,Cash on Delivery,Delivered,10753.31,0.3801,2025-04,2025,Q2,1,0,0
ORD001145,2025-05-25,CUST00253,Electronics,Smartwatch,West,Mumbai,Marketplace,3,20115.09,0.1,60345.27,54310.74,36443.31,Debit Card,Delivered,17867.43,0.329,2025-05,2025,Q2,1,0,0
ORD001146,2024-06-07,CUST01175,Electronics,Power Bank,South,Bengaluru,Mobile App,5,2934.75,0.2,14673.75,11739.0,8115.32,UPI,Delivered,3623.68,0.3087,2024-06,2024,Q2,1,0,0
ORD001147,2024-07-26,CUST00323,Electronics,Smartwatch,North,Delhi,Mobile App,3,9695.53,0.05,29086.58,27632.25,23035.86,Debit Card,Returned,4596.39,0.1663,2024-07,2024,Q3,0,1,0
ORD001148,2025-03-14,CUST00852,Electronics,Wireless Headphones,East,Patna,Website,5,13978.9,0.0,69894.49,69894.49,51851.6,Net Banking,Delivered,18042.89,0.2581,2025-03,2025,Q1,1,0,0
ORD001149,2024-04-02,CUST00050,Beauty,Sunscreen,Central,Indore,Mobile App,2,638.32,0.05,1276.64,1212.81,903.11,Credit Card,Delivered,309.7,0.2554,2024-04,2024,Q2,1,0,0
ORD001150,2024-02-29,CUST01542,Sports,Yoga Mat,South,Hyderabad,Website,3,809.66,0.05,2428.99,2307.54,1382.96,Credit Card,Delivered,924.58,0.4007,2024-02,2024,Q1,1,0,0
ORD001151,2024-01-13,CUST00666,Beauty,Sunscreen,North,Jaipur,Website,2,883.06,0.05,1766.11,1677.81,977.0,Debit Card,Delivered,700.81,0.4177,2024-01,2024,Q1,1,0,0
ORD001152,2025-03-02,CUST00194,Home & Kitchen,Water Bottle,West,Mumbai,Website,2,3826.64,0.05,7653.27,7270.61,5747.9,Net Banking,Delivered,1522.71,0.2094,2025-03,2025,Q1,1,0,0
ORD001153,2024-02-12,CUST00640,Electronics,Wireless Headphones,West,Mumbai,Website,2,14313.1,0.05,28626.2,27194.89,17752.02,Cash on Delivery,Cancelled,9442.87,0.3472,2024-02,2024,Q1,0,0,1
ORD001154,2024-09-03,CUST00073,Home & Kitchen,Mixer Grinder,Central,Bhopal,Website,5,3529.85,0.1,17649.23,15884.3,11837.45,UPI,Delivered,4046.85,0.2548,2024-09,2024,Q3,1,0,0
ORD001155,2024-05-12,CUST00604,Home & Kitchen,Coffee Maker,West,Mumbai,Mobile App,2,2910.53,0.1,5821.05,5238.95,3709.54,Net Banking,Pending,1529.41,0.2919,2024-05,2024,Q2,0,0,0
ORD001156,2024-05-11,CUST00875,Fashion,T-Shirt,North,Chandigarh,Website,2,5166.49,0.1,10332.99,9299.69,6864.59,Cash on Delivery,Delivered,2435.1,0.2618,2024-05,2024,Q2,1,0,0
ORD001157,2024-06-09,CUST01505,Electronics,Wireless Headphones,East,Patna,Marketplace,4,3667.73,0.0,14670.9,14670.9,11218.45,Debit Card,Pending,3452.45,0.2353,2024-06,2024,Q2,0,0,0
ORD001158,2025-03-20,CUST00981,Electronics,Smartwatch,South,Hyderabad,Marketplace,2,19436.36,0.1,38872.73,34985.45,29241.48,Net Banking,Delivered,5743.97,0.1642,2025-03,2025,Q1,1,0,0
ORD001159,2024-03-13,CUST00602,Electronics,Power Bank,East,Patna,Marketplace,3,11233.73,0.0,33701.19,33701.19,25350.81,Net Banking,Delivered,8350.38,0.2478,2024-03,2024,Q1,1,0,0
ORD001160,2025-06-14,CUST01480,Sports,Dumbbells,Central,Indore,Mobile App,2,1360.78,0.25,2721.56,2041.17,1173.71,Debit Card,Pending,867.46,0.425,2025-06,2025,Q2,0,0,0
ORD001161,2024-04-16,CUST00184,Home & Kitchen,Coffee Maker,West,Pune,Marketplace,5,3885.84,0.15,19429.18,16514.8,12017.72,UPI,Returned,4497.08,0.2723,2024-04,2024,Q2,0,1,0
ORD001162,2025-02-27,CUST00290,Home & Kitchen,Mixer Grinder,Central,Indore,Website,3,8520.95,0.1,25562.85,23006.57,13456.97,Credit Card,Delivered,9549.6,0.4151,2025-02,2025,Q1,1,0,0
ORD001163,2024-05-17,CUST00857,Home & Kitchen,Storage Box,South,Bengaluru,Mobile App,2,6044.64,0.05,12089.28,11484.82,7637.78,Debit Card,Delivered,3847.04,0.335,2024-05,2024,Q2,1,0,0
ORD001164,2024-10-14,CUST00754,Fashion,T-Shirt,East,Patna,Mobile App,2,4155.12,0.1,8310.25,7479.22,5233.2,Debit Card,Delivered,2246.02,0.3003,2024-10,2024,Q4,1,0,0
ORD001165,2024-01-28,CUST00392,Fashion,Sunglasses,North,Jaipur,Marketplace,4,1676.54,0.15,6706.15,5700.23,3028.14,Debit Card,Pending,2672.09,0.4688,2024-01,2024,Q1,0,0,0
ORD001166,2024-02-08,CUST00428,Fashion,Backpack,South,Chennai,Marketplace,5,2984.64,0.2,14923.19,11938.55,8152.82,Debit Card,Delivered,3785.73,0.3171,2024-02,2024,Q1,1,0,0
ORD001167,2025-04-24,CUST00438,Electronics,Wireless Headphones,East,Patna,Mobile App,3,9937.76,0.1,29813.28,26831.95,17129.01,Credit Card,Delivered,9702.94,0.3616,2025-04,2025,Q2,1,0,0
ORD001168,2024-04-10,CUST00215,Beauty,Face Serum,Central,Bhopal,Mobile App,5,2788.65,0.15,13943.25,11851.76,9401.55,Debit Card,Delivered,2450.21,0.2067,2024-04,2024,Q2,1,0,0
ORD001169,2025-01-06,CUST01418,Home & Kitchen,Water Bottle,South,Chennai,Website,5,6424.04,0.15,32120.21,27302.17,15688.32,Net Banking,Delivered,11613.85,0.4254,2025-01,2025,Q1,1,0,0
ORD001170,2025-04-30,CUST01165,Beauty,Lip Balm,South,Hyderabad,Mobile App,1,1349.96,0.0,1349.96,1349.96,1029.56,Cash on Delivery,Delivered,320.4,0.2373,2025-04,2025,Q2,1,0,0
ORD001171,2025-01-04,CUST01284,Beauty,Sunscreen,North,Jaipur,Mobile App,4,2920.28,0.05,11681.13,11097.08,8829.25,UPI,Delivered,2267.83,0.2044,2025-01,2025,Q1,1,0,0
ORD001172,2024-02-01,CUST01030,Sports,Resistance Bands,West,Ahmedabad,Marketplace,5,529.65,0.0,2648.25,2648.25,1392.3,Net Banking,Pending,1255.95,0.4743,2024-02,2024,Q1,0,0,0
ORD001173,2024-10-02,CUST01027,Electronics,Wireless Headphones,South,Chennai,Website,1,17891.58,0.25,17891.58,13418.68,8083.89,Debit Card,Delivered,5334.79,0.3976,2024-10,2024,Q4,1,0,0
ORD001174,2025-03-14,CUST00713,Beauty,Shampoo,Central,Indore,Marketplace,5,2124.36,0.2,10621.82,8497.46,4753.61,Credit Card,Delivered,3743.85,0.4406,2025-03,2025,Q1,1,0,0
ORD001175,2024-06-19,CUST00209,Electronics,Laptop Stand,East,Bhubaneswar,Mobile App,1,21053.37,0.1,21053.37,18948.03,15522.82,Credit Card,Cancelled,3425.21,0.1808,2024-06,2024,Q2,0,0,1
ORD001176,2024-11-27,CUST01529,Electronics,Bluetooth Speaker,Central,Indore,Marketplace,2,11771.6,0.15,23543.19,20011.71,12128.73,Debit Card,Delivered,7882.98,0.3939,2024-11,2024,Q4,1,0,0
ORD001177,2024-11-20,CUST00489,Fashion,Backpack,Central,Bhopal,Website,1,3243.53,0.05,3243.53,3081.35,1999.62,UPI,Pending,1081.73,0.3511,2024-11,2024,Q4,0,0,0
ORD001178,2025-02-13,CUST00835,Electronics,Power Bank,South,Bengaluru,Website,2,3242.88,0.1,6485.77,5837.19,4564.91,Debit Card,Returned,1272.28,0.218,2025-02,2025,Q1,0,1,0
ORD001179,2025-04-17,CUST01199,Beauty,Sunscreen,North,Jaipur,Mobile App,2,2196.79,0.1,4393.58,3954.22,2530.81,Credit Card,Returned,1423.41,0.36,2025-04,2025,Q2,0,1,0
ORD001180,2024-02-04,CUST01025,Sports,Dumbbells,East,Patna,Mobile App,2,1099.08,0.15,2198.15,1868.43,1184.45,Debit Card,Delivered,683.98,0.3661,2024-02,2024,Q1,1,0,0
ORD001181,2024-04-18,CUST00007,Electronics,Wireless Headphones,West,Mumbai,Mobile App,3,15529.37,0.0,46588.12,46588.12,36580.32,Debit Card,Delivered,10007.8,0.2148,2024-04,2024,Q2,1,0,0
ORD001182,2024-04-16,CUST00172,Sports,Dumbbells,North,Jaipur,Website,2,1259.52,0.1,2519.05,2267.14,1891.33,UPI,Delivered,375.81,0.1658,2024-04,2024,Q2,1,0,0
ORD001183,2024-10-27,CUST00538,Fashion,T-Shirt,East,Bhubaneswar,Website,3,1990.69,0.25,5972.07,4479.05,2937.92,Net Banking,Delivered,1541.13,0.3441,2024-10,2024,Q4,1,0,0
ORD001184,2025-05-29,CUST01581,Sports,Yoga Mat,South,Chennai,Marketplace,2,3728.82,0.1,7457.64,6711.88,5422.52,Net Banking,Delivered,1289.36,0.1921,2025-05,2025,Q2,1,0,0
ORD001185,2024-02-01,CUST01163,Electronics,Bluetooth Speaker,Central,Indore,Marketplace,4,11529.81,0.05,46119.26,43813.29,25579.47,Net Banking,Cancelled,18233.82,0.4162,2024-02,2024,Q1,0,0,1
ORD001186,2024-07-15,CUST00283,Electronics,Wireless Headphones,East,Patna,Mobile App,4,19977.96,0.05,79911.85,75916.26,46682.07,Credit Card,Delivered,29234.19,0.3851,2024-07,2024,Q3,1,0,0
ORD001187,2024-06-07,CUST01283,Fashion,Sunglasses,East,Kolkata,Website,3,1636.93,0.2,4910.8,3928.64,2099.85,Net Banking,Delivered,1828.79,0.4655,2024-06,2024,Q2,1,0,0
ORD001188,2025-02-25,CUST00472,Fashion,Backpack,North,Jaipur,Marketplace,4,3044.67,0.2,12178.67,9742.93,6547.12,Debit Card,Delivered,3195.81,0.328,2025-02,2025,Q1,1,0,0
ORD001189,2024-10-11,CUST00788,Sports,Cricket Bat,South,Hyderabad,Website,5,5297.3,0.05,26486.49,25162.16,14434.92,Net Banking,Delivered,10727.24,0.4263,2024-10,2024,Q4,1,0,0
ORD001190,2024-04-03,CUST00576,Sports,Dumbbells,Central,Bhopal,Website,4,3302.73,0.05,13210.93,12550.38,7319.35,Net Banking,Delivered,5231.03,0.4168,2024-04,2024,Q2,1,0,0
ORD001191,2024-10-03,CUST00662,Home & Kitchen,Storage Box,East,Kolkata,Mobile App,4,4849.57,0.15,19398.28,16488.53,8860.64,UPI,Delivered,7627.89,0.4626,2024-10,2024,Q4,1,0,0
ORD001192,2024-11-27,CUST00177,Fashion,Denim Jacket,West,Ahmedabad,Marketplace,3,4054.02,0.1,12162.06,10945.85,7344.02,Debit Card,Delivered,3601.83,0.3291,2024-11,2024,Q4,1,0,0
ORD001193,2024-02-13,CUST00811,Beauty,Shampoo,North,Delhi,Website,3,1626.17,0.0,4878.51,4878.51,3758.69,UPI,Delivered,1119.82,0.2295,2024-02,2024,Q1,1,0,0
ORD001194,2024-06-15,CUST00244,Beauty,Shampoo,Central,Nagpur,Marketplace,1,2060.89,0.1,2060.89,1854.8,1033.79,Credit Card,Pending,821.01,0.4426,2024-06,2024,Q2,0,0,0
ORD001195,2024-01-02,CUST00277,Fashion,Sunglasses,Central,Nagpur,Marketplace,3,1838.43,0.1,5515.3,4963.77,3822.15,Net Banking,Delivered,1141.62,0.23,2024-01,2024,Q1,1,0,0
ORD001196,2024-06-14,CUST00462,Beauty,Face Serum,Central,Nagpur,Website,5,1471.39,0.0,7356.93,7356.93,5444.56,Debit Card,Delivered,1912.37,0.2599,2024-06,2024,Q2,1,0,0
ORD001197,2024-12-07,CUST00909,Home & Kitchen,Storage Box,West,Mumbai,Website,2,6371.2,0.1,12742.4,11468.16,8190.71,Debit Card,Delivered,3277.45,0.2858,2024-12,2024,Q4,1,0,0
ORD001198,2025-03-07,CUST01580,Electronics,Bluetooth Speaker,Central,Indore,Mobile App,2,21602.48,0.0,43204.96,43204.96,24839.15,Net Banking,Delivered,18365.81,0.4251,2025-03,2025,Q1,1,0,0
ORD001199,2025-04-20,CUST00262,Electronics,Bluetooth Speaker,South,Hyderabad,Marketplace,2,15424.61,0.2,30849.22,24679.37,13945.14,Net Banking,Delivered,10734.23,0.4349,2025-04,2025,Q2,1,0,0
ORD001200,2025-01-11,CUST01050,Home & Kitchen,Air Fryer,West,Ahmedabad,Mobile App,1,9064.66,0.1,9064.66,8158.2,4363.74,Cash on Delivery,Delivered,3794.46,0.4651,2025-01,2025,Q1,1,0,0
ORD001201,2024-11-11,CUST00871,Beauty,Shampoo,West,Ahmedabad,Mobile App,1,2982.25,0.1,2982.25,2684.02,2023.51,UPI,Delivered,660.51,0.2461,2024-11,2024,Q4,1,0,0
ORD001202,2025-01-28,CUST00265,Fashion,T-Shirt,South,Chennai,Mobile App,4,5177.86,0.05,20711.43,19675.86,15652.73,Cash on Delivery,Delivered,4023.13,0.2045,2025-01,2025,Q1,1,0,0
ORD001203,2024-10-10,CUST00912,Sports,Dumbbells,Central,Nagpur,Website,5,4572.84,0.15,22864.19,19434.56,13211.09,Net Banking,Cancelled,6223.47,0.3202,2024-10,2024,Q4,0,0,1
ORD001204,2024-03-15,CUST01374,Home & Kitchen,Mixer Grinder,West,Mumbai,Mobile App,1,2087.72,0.25,2087.72,1565.79,1092.76,Cash on Delivery,Delivered,473.03,0.3021,2024-03,2024,Q1,1,0,0
ORD001205,2025-06-01,CUST01501,Beauty,Face Serum,North,Jaipur,Mobile App,5,1509.87,0.05,7549.37,7171.9,5061.71,UPI,Delivered,2110.19,0.2942,2025-06,2025,Q2,1,0,0
ORD001206,2025-03-01,CUST00164,Fashion,Backpack,North,Delhi,Website,3,4776.43,0.1,14329.28,12896.35,10660.01,Cash on Delivery,Delivered,2236.34,0.1734,2025-03,2025,Q1,1,0,0
ORD001207,2025-03-29,CUST01201,Home & Kitchen,Storage Box,West,Ahmedabad,Website,2,7002.87,0.0,14005.74,14005.74,7878.82,Cash on Delivery,Delivered,6126.92,0.4375,2025-03,2025,Q1,1,0,0
ORD001208,2025-01-22,CUST00697,Fashion,Backpack,East,Bhubaneswar,Website,4,2460.9,0.25,9843.61,7382.71,5051.13,Debit Card,Delivered,2331.58,0.3158,2025-01,2025,Q1,1,0,0
ORD001209,2024-09-12,CUST01419,Fashion,Sunglasses,North,Jaipur,Marketplace,1,3941.28,0.1,3941.28,3547.16,2962.34,Credit Card,Returned,584.82,0.1649,2024-09,2024,Q3,0,1,0
ORD001210,2024-01-19,CUST01576,Electronics,Smartwatch,Central,Nagpur,Website,1,5182.21,0.1,5182.21,4663.99,2512.98,Cash on Delivery,Delivered,2151.01,0.4612,2024-01,2024,Q1,1,0,0
ORD001211,2024-12-03,CUST00063,Home & Kitchen,Coffee Maker,West,Pune,Website,4,1611.4,0.0,6445.61,6445.61,3366.95,UPI,Delivered,3078.66,0.4776,2024-12,2024,Q4,1,0,0
ORD001212,2024-03-06,CUST00864,Electronics,Wireless Headphones,West,Ahmedabad,Website,4,20104.25,0.05,80416.99,76396.14,51501.55,UPI,Delivered,24894.59,0.3259,2024-03,2024,Q1,1,0,0
ORD001213,2024-11-14,CUST00792,Home & Kitchen,Water Bottle,North,Jaipur,Mobile App,4,3531.61,0.0,14126.42,14126.42,8994.03,Credit Card,Delivered,5132.39,0.3633,2024-11,2024,Q4,1,0,0
